Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes

31,Fri,2017-04-14,20:00 (13:00),Heracles Almelo,1–2,AZ Alkmaar,"11,198",Polman Stadion,Björn Kuipers,Match Report,
31,Sat,2017-04-15,18:30 (11:30),Roda JC,3–1,Sparta R'dam,"15,028",Parkstad Limburg Stadion,Serdar Gözübüyük,Match Report,
31,Sat,2017-04-15,19:45 (12:45),ADO Den Haag,1–1,PSV Eindhoven,"13,094",Cars Jeans Stadion,Bas Nijhuis,Match Report,
31,Sat,2017-04-15,19:45 (12:45),Excelsior,1–0,Vitesse,"4,165",Van Donge & De Roo Stadion,Ed Janssen,Match Report,
31,Sat,2017-04-15,20:45 (13:45),Twente,3–0,NEC Nijmegen,"25,100",De Grolsch Veste,Kevin Blom,Match Report,
31,Sun,2017-04-16,12:30 (05:30),Willem II,2–0,Go Ahead Eag,"13,100",Koning Willem II Stadion,Jeroen Manschot,Match Report,
31,Sun,2017-04-16,14:30 (07:30),Groningen,5–1,Zwolle,"21,666",Hitachi Capital Mobility Stadion,Martin van den Kerkhof,Match Report,
31,Sun,2017-04-16,14:30 (07:30),Feyenoord,2–0,Utrecht,"47,500",Stadion Feijenoord,Dennis Higler,Match Report,
31,Sun,2017-04-16,16:45 (09:45),Ajax,5–1,Heerenveen,"51,541",Johan Cruyff ArenA,Danny Makkelie,Match Report,

32,Fri,2017-04-21,20:00 (13:00),Heerenveen,1–0,Willem II,"22,113",Abe Lenstra Stadion,Christiaan Bax,Match Report,
32,Sat,2017-04-22,18:30 (11:30),NEC Nijmegen,0–1,Excelsior,"12,300",Goffertstadion,Björn Kuipers,Match Report,
32,Sat,2017-04-22,19:45 (12:45),AZ Alkmaar,2–1,Twente,"15,427",AFAS Stadion,Siemen Mulder,Match Report,
32,Sat,2017-04-22,19:45 (12:45),Zwolle,1–2,Heracles Almelo,"13,250",MAC³PARK Stadion,Danny Makkelie,Match Report,
32,Sat,2017-04-22,20:45 (13:45),Go Ahead Eag,2–3,Groningen,"9,752",De Adelaarshorst,Serdar Gözübüyük,Match Report,
32,Sun,2017-04-23,12:30 (05:30),Utrecht,1–0,Roda JC,"18,876",Stadion Galgenwaard,Jochem Kamphuis,Match Report,
32,Sun,2017-04-23,14:30 (07:30),Vitesse,0–2,Feyenoord,"21,000",GelreDome,Pol van Boekel,Match Report,
32,Sun,2017-04-23,14:30 (07:30),Sparta R'dam,0–1,ADO Den Haag,"10,000",Sparta-Stadion Het Kasteel,Dennis Higler,Match Report,
32,Sun,2017-04-23,16:45 (09:45),PSV Eindhoven,1–0,Ajax,"35,000",Philips Stadion,Kevin Blom,Match Report,

33,Sun,2017-05-07,14:30 (07:30),Zwolle,2–1,Heerenveen,"13,250",MAC³PARK Stadion,Bas Nijhuis,Match Report,
33,Sun,2017-05-07,14:30 (07:30),Ajax,4–0,Go Ahead Eag,"51,206",Johan Cruyff ArenA,Pol van Boekel,Match Report,
33,Sun,2017-05-07,14:30 (07:30),Heracles Almelo,4–0,ADO Den Haag,"11,733",Polman Stadion,Serdar Gözübüyük,Match Report,
33,Sun,2017-05-07,14:30 (07:30),Groningen,1–1,PSV Eindhoven,"20,791",Hitachi Capital Mobility Stadion,Dennis Higler,Match Report,
33,Sun,2017-05-07,14:30 (07:30),Excelsior,3–0,Feyenoord,"4,500",Van Donge & De Roo Stadion,Kevin Blom,Match Report,
33,Sun,2017-05-07,14:30 (07:30),Utrecht,1–0,Vitesse,"20,686",Stadion Galgenwaard,Allard Lindhout,Match Report,
33,Sun,2017-05-07,14:30 (07:30),Sparta R'dam,1–0,Twente,"10,101",Sparta-Stadion Het Kasteel,Ed Janssen,Match Report,
33,Sun,2017-05-07,14:30 (07:30),NEC Nijmegen,2–1,AZ Alkmaar,"11,500",Goffertstadion,Jochem Kamphuis,Match Report,
33,Sun,2017-05-07,14:30 (07:30),Roda JC,1–0,Willem II,"17,839",Parkstad Limburg Stadion,Danny Makkelie,Match Report,

34,Sun,2017-05-14,14:30 (07:30),Twente,3–5,Groningen,"26,200",De Grolsch Veste,Pol van Boekel,Match Report,
34,Sun,2017-05-14,14:30 (07:30),Go Ahead Eag,1–3,Sparta R'dam,"7,981",De Adelaarshorst,Jochem Kamphuis,Match Report,
34,Sun,2017-05-14,14:30 (07:30),Willem II,1–3,Ajax,"14,500",Koning Willem II Stadion,Serdar Gözübüyük,Match Report,
34,Sun,2017-05-14,14:30 (07:30),PSV Eindhoven,4–1,Zwolle,"33,800",Philips Stadion,Jeroen Manschot,Match Report,
34,Sun,2017-05-14,14:30 (07:30),Heerenveen,0–2,NEC Nijmegen,"21,000",Abe Lenstra Stadion,Ed Janssen,Match Report,
34,Sun,2017-05-14,14:30 (07:30),Vitesse,3–0,Roda JC,"15,000",GelreDome,Bas Nijhuis,Match Report,
34,Sun,2017-05-14,14:30 (07:30),ADO Den Haag,4–1,Excelsior,"13,257",Cars Jeans Stadion,Siemen Mulder,Match Report,
34,Sun,2017-05-14,14:30 (07:30),AZ Alkmaar,2–3,Utrecht,"14,601",AFAS Stadion,Martin van den Kerkhof,Match Report,
34,Sun,2017-05-14,14:30 (07:30),Feyenoord,3–1,Heracles Almelo,"47,500",Stadion Feijenoord,Dennis Higler,Match Report,
Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
1,Fri,2017-08-11,19:00 (12:00),ADO Den Haag,0–3,Utrecht,"12,134",Cars Jeans Stadion,Ed Janssen,Match Report,
1,Sat,2017-08-12,18:30 (11:30),VVV-Venlo,3–0,Sparta R'dam,"5,832",Seacon Stadion De Koel,Jochem Kamphuis,Match Report,
1,Sat,2017-08-12,18:30 (11:30),PSV Eindhoven,3–2,AZ Alkmaar,"32,700",Philips Stadion,Björn Kuipers,Match Report,
1,Sat,2017-08-12,20:45 (13:45),Heracles Almelo,2–1,Ajax,"12,080",Polman Stadion,Kevin Blom,Match Report,
1,Sat,2017-08-12,20:45 (13:45),Vitesse,4–1,NAC Breda,"13,921",GelreDome,Siemen Mulder,Match Report,
1,Sun,2017-08-13,12:30 (05:30),Zwolle,4–2,Roda JC,"13,000",MAC³PARK Stadion,Bas Nijhuis,Match Report,
1,Sun,2017-08-13,14:30 (07:30),Willem II,1–2,Excelsior,"12,800",Koning Willem II Stadion,Jeroen Manschot,Match Report,
1,Sun,2017-08-13,14:30 (07:30),Feyenoord,2–1,Twente,"47,500",Stadion Feijenoord,Serdar Gözübüyük,Match Report,
1,Sun,2017-08-13,16:45 (09:45),Groningen,3–3,Heerenveen,"19,255",Hitachi Capital Mobility Stadion,Pol van Boekel,Match Report,

2,Fri,2017-08-18,20:00 (13:00),Roda JC,1–3,Vitesse,"12,004",Parkstad Limburg Stadion,Jochem Kamphuis,Match Report,
2,Sat,2017-08-19,18:30 (11:30),Twente,1–2,VVV-Venlo,"23,800",De Grolsch Veste,Siemen Mulder,Match Report,
2,Sat,2017-08-19,19:45 (12:45),AZ Alkmaar,2–0,ADO Den Haag,"12,749",AFAS Stadion,Danny Makkelie,Match Report,
2,Sat,2017-08-19,20:45 (13:45),Heerenveen,1–1,Heracles Almelo,"23,500",Abe Lenstra Stadion,Edwin van de Graaf,Match Report,
2,Sun,2017-08-20,12:30 (05:30),Excelsior,0–1,Feyenoord,"4,400",Van Donge & De Roo Stadion,Björn Kuipers,Match Report,
2,Sun,2017-08-20,14:30 (07:30),Utrecht,2–0,Willem II,"16,093",Stadion Galgenwaard,Serdar Gözübüyük,Match Report,
2,Sun,2017-08-20,14:30 (07:30),Ajax,3–1,Groningen,"51,152",Johan Cruyff ArenA,Dennis Higler,Match Report,
2,Sun,2017-08-20,16:45 (09:45),NAC Breda,1–4,PSV Eindhoven,"18,788",Rat Verlegh Stadion,Pol van Boekel,Match Report,
2,Sun,2017-08-20,16:45 (09:45),Sparta R'dam,1–1,Zwolle,"10,012",Sparta-Stadion Het Kasteel,Allard Lindhout,Match Report,

3,Fri,2017-08-25,20:00 (13:00),NAC Breda,2–2,Sparta R'dam,"17,912",Rat Verlegh Stadion,Dennis Higler,Match Report,
3,Sat,2017-08-26,18:30 (11:30),Vitesse,1–2,AZ Alkmaar,"14,500",GelreDome,Kevin Blom,Match Report,
3,Sat,2017-08-26,19:45 (12:45),Zwolle,2–0,Twente,"12,800",MAC³PARK Stadion,Ed Janssen,Match Report,
3,Sat,2017-08-26,19:45 (12:45),ADO Den Haag,1–2,Heerenveen,"7,902",Cars Jeans Stadion,Jochem Kamphuis,Match Report,
3,Sat,2017-08-26,20:45 (13:45),Heracles Almelo,2–2,Excelsior,"10,067",Polman Stadion,Martin van den Kerkhof,Match Report,
3,Sun,2017-08-27,12:30 (05:30),Feyenoord,5–0,Willem II,"47,500",Stadion Feijenoord,Bas Nijhuis,Match Report,
3,Sun,2017-08-27,14:30 (07:30),VVV-Venlo,0–2,Ajax,"8,000",Seacon Stadion De Koel,Björn Kuipers,Match Report,
3,Sun,2017-08-27,16:45 (09:45),Groningen,2–1,Utrecht,"16,032",Hitachi Capital Mobility Stadion,Jeroen Manschot,Match Report,
3,Sun,2017-08-27,16:45 (09:45),PSV Eindhoven,2–0,Roda JC,"32,200",Philips Stadion,Danny Makkelie,Match Report,

4,Sat,2017-09-09,18:30 (11:30),Willem II,1–2,ADO Den Haag,"11,123",Koning Willem II Stadion,Dennis Higler,Match Report,
4,Sat,2017-09-09,18:30 (11:30),Heracles Almelo,2–4,Feyenoord,"11,331",Polman Stadion,Danny Makkelie,Match Report,
4,Sat,2017-09-09,20:45 (13:45),Excelsior,0–3,Vitesse,"4,100",Van Donge & De Roo Stadion,Bas Nijhuis,Match Report,
4,Sat,2017-09-09,20:45 (13:45),Ajax,3–0,Zwolle,"50,902",Johan Cruyff ArenA,Serdar Gözübüyük,Match Report,
4,Sun,2017-09-10,12:30 (05:30),Heerenveen,2–0,PSV Eindhoven,"22,345",Abe Lenstra Stadion,Kevin Blom,Match Report,
4,Sun,2017-09-10,14:30 (07:30),AZ Alkmaar,2–1,NAC Breda,"12,511",AFAS Stadion,Ed Janssen,Match Report,
4,Sun,2017-09-10,14:30 (07:30),Sparta R'dam,1–0,Twente,"10,034",Sparta-Stadion Het Kasteel,Christiaan Bax,Match Report,
4,Sun,2017-09-10,14:30 (07:30),Utrecht,2–0,Roda JC,"19,042",Stadion Galgenwaard,Siemen Mulder,Match Report,
4,Sun,2017-09-10,16:45 (09:45),Groningen,1–1,VVV-Venlo,"15,832",Hitachi Capital Mobility Stadion,Allard Lindhout,Match Report,

5,Fri,2017-09-15,20:00 (13:00),Sparta R'dam,0–2,AZ Alkmaar,"10,210",Sparta-Stadion Het Kasteel,Siemen Mulder,Match Report,
5,Sat,2017-09-16,18:30 (11:30),Excelsior,1–2,Heerenveen,"4,034",Van Donge & De Roo Stadion,Allard Lindhout,Match Report,
5,Sat,2017-09-16,19:45 (12:45),NAC Breda,2–1,Groningen,"18,563",Rat Verlegh Stadion,Danny Makkelie,Match Report,
5,Sat,2017-09-16,19:45 (12:45),Roda JC,1–3,Willem II,"11,668",Parkstad Limburg Stadion,Pol van Boekel,Match Report,
5,Sat,2017-09-16,20:45 (13:45),Zwolle,2–1,Heracles Almelo,"12,500",MAC³PARK Stadion,Jeroen Manschot,Match Report,
5,Sun,2017-09-17,14:30 (07:30),Twente,4–0,Utrecht,"23,800",De Grolsch Veste,Jochem Kamphuis,Match Report,
5,Sun,2017-09-17,14:30 (07:30),ADO Den Haag,1–1,Ajax,"12,016",Cars Jeans Stadion,Bas Nijhuis,Match Report,
5,Sun,2017-09-17,16:45 (09:45),PSV Eindhoven,1–0,Feyenoord,"35,000",Philips Stadion,Björn Kuipers,Match Report,
5,Sun,2017-09-17,16:45 (09:45),Vitesse,1–1,VVV-Venlo,"15,000",GelreDome,Dennis Higler,Match Report,

6,Sat,2017-09-23,18:30 (11:30),Willem II,1–2,Heerenveen,"12,000",Koning Willem II Stadion,Ed Janssen,Match Report,
6,Sat,2017-09-23,19:45 (12:45),Heracles Almelo,2–1,Roda JC,"9,943",Polman Stadion,Björn Kuipers,Match Report,
6,Sat,2017-09-23,19:45 (12:45),Feyenoord,0–2,NAC Breda,"47,500",Stadion Feijenoord,Jochem Kamphuis,Match Report,
6,Sat,2017-09-23,20:45 (13:45),ADO Den Haag,1–0,Sparta R'dam,"9,641",Cars Jeans Stadion,Jeroen Manschot,Match Report,
6,Sun,2017-09-24,12:30 (05:30),Utrecht,1–7,PSV Eindhoven,"22,006",Stadion Galgenwaard,Serdar Gözübüyük,Match Report,
6,Sun,2017-09-24,14:30 (07:30),Groningen,1–0,Twente,"20,110",Hitachi Capital Mobility Stadion,Martin van den Kerkhof,Match Report,
6,Sun,2017-09-24,14:30 (07:30),VVV-Venlo,1–1,Zwolle,"6,621",Seacon Stadion De Koel,Bas Nijhuis,Match Report,
6,Sun,2017-09-24,14:30 (07:30),Ajax,1–2,Vitesse,"51,236",Johan Cruyff ArenA,Pol van Boekel,Match Report,
6,Sun,2017-09-24,16:45 (09:45),AZ Alkmaar,0–2,Excelsior,"12,527",AFAS Stadion,Kevin Blom,Match Report,

7,Fri,2017-09-29,20:00 (13:00),Twente,2–1,Heracles Almelo,"27,100",De Grolsch Veste,Dennis Higler,Match Report,
7,Sat,2017-09-30,18:30 (11:30),NAC Breda,0–1,ADO Den Haag,"18,523",Rat Verlegh Stadion,Siemen Mulder,Match Report,
7,Sat,2017-09-30,19:45 (12:45),Zwolle,3–2,Groningen,"13,160",MAC³PARK Stadion,Pol van Boekel,Match Report,
7,Sat,2017-09-30,19:45 (12:45),PSV Eindhoven,4–0,Willem II,"32,500",Philips Stadion,Jeroen Manschot,Match Report,
7,Sat,2017-09-30,20:45 (13:45),Excelsior,0–2,VVV-Venlo,"4,400",Van Donge & De Roo Stadion,Christiaan Bax,Match Report,
7,Sun,2017-10-01,12:30 (05:30),AZ Alkmaar,0–4,Feyenoord,"14,000",AFAS Stadion,Bas Nijhuis,Match Report,
7,Sun,2017-10-01,14:30 (07:30),Heerenveen,0–4,Ajax,"25,600",Abe Lenstra Stadion,Serdar Gözübüyük,Match Report,
7,Sun,2017-10-01,14:30 (07:30),Vitesse,1–1,Utrecht,"15,432",GelreDome,Björn Kuipers,Match Report,
7,Sun,2017-10-01,16:45 (09:45),Sparta R'dam,1–2,Roda JC,"9,834",Sparta-Stadion Het Kasteel,Danny Makkelie,Match Report,

8,Sat,2017-10-14,18:30 (11:30),Ajax,4–0,Sparta R'dam,"51,567",Johan Cruyff ArenA,Kevin Blom,Match Report,
8,Sat,2017-10-14,18:30 (11:30),Roda JC,1–0,NAC Breda,"12,230",Parkstad Limburg Stadion,Edwin van de Graaf,Match Report,
8,Sat,2017-10-14,20:45 (13:45),Utrecht,3–1,Heerenveen,"17,771",Stadion Galgenwaard,Siemen Mulder,Match Report,
8,Sat,2017-10-14,20:45 (13:45),Feyenoord,0–0,Zwolle,"47,500",Stadion Feijenoord,Dennis Higler,Match Report,
8,Sun,2017-10-15,12:30 (05:30),Heracles Almelo,1–1,Vitesse,"11,164",Polman Stadion,Allard Lindhout,Match Report,
8,Sun,2017-10-15,14:30 (07:30),Willem II,3–1,Twente,"12,000",Koning Willem II Stadion,Richard Martens,Match Report,
8,Sun,2017-10-15,14:30 (07:30),VVV-Venlo,2–5,PSV Eindhoven,"8,000",Seacon Stadion De Koel,Danny Makkelie,Match Report,
8,Sun,2017-10-15,14:30 (07:30),Groningen,1–1,AZ Alkmaar,"17,680",Hitachi Capital Mobility Stadion,Björn Kuipers,Match Report,
8,Sun,2017-10-15,16:45 (09:45),ADO Den Haag,1–2,Excelsior,"10,805",Cars Jeans Stadion,Serdar Gözübüyük,Match Report,

9,Fri,2017-10-20,20:00 (13:00),Groningen,0–1,Willem II,"16,394",Hitachi Capital Mobility Stadion,Allard Lindhout,Match Report,
9,Sat,2017-10-21,18:30 (11:30),NAC Breda,0–2,Zwolle,"18,423",Rat Verlegh Stadion,Martin van den Kerkhof,Match Report,
9,Sat,2017-10-21,19:45 (12:45),Excelsior,1–1,Sparta R'dam,"4,400",Van Donge & De Roo Stadion,Siemen Mulder,Match Report,
9,Sat,2017-10-21,19:45 (12:45),VVV-Venlo,0–2,ADO Den Haag,"6,532",Seacon Stadion De Koel,Jeroen Manschot,Match Report,
9,Sat,2017-10-21,20:45 (13:45),Twente,3–0,Roda JC,"23,600",De Grolsch Veste,Serdar Gözübüyük,Match Report,
9,Sun,2017-10-22,12:30 (05:30),PSV Eindhoven,3–0,Heracles Almelo,"32,800",Philips Stadion,Ed Janssen,Match Report,
9,Sun,2017-10-22,14:30 (07:30),AZ Alkmaar,3–0,Utrecht,"14,056",AFAS Stadion,Jochem Kamphuis,Match Report,
9,Sun,2017-10-22,14:30 (07:30),Feyenoord,1–4,Ajax,"47,500",Stadion Feijenoord,Danny Makkelie,Match Report,
9,Sun,2017-10-22,16:45 (09:45),Heerenveen,0–4,Vitesse,"21,034",Abe Lenstra Stadion,Christiaan Bax,Match Report,

10,Fri,2017-10-27,20:00 (13:00),Twente,1–3,Excelsior,"23,200",De Grolsch Veste,Allard Lindhout,Match Report,
10,Sat,2017-10-28,18:30 (11:30),Roda JC,1–1,Feyenoord,"13,491",Parkstad Limburg Stadion,Kevin Blom,Match Report,
10,Sat,2017-10-28,18:30 (11:30),Heracles Almelo,3–0,VVV-Venlo,"10,364",Polman Stadion,Martin Perez,Match Report,
10,Sat,2017-10-28,20:45 (13:45),Zwolle,2–0,ADO Den Haag,"13,030",MAC³PARK Stadion,Edwin van de Graaf,Match Report,
10,Sat,2017-10-28,20:45 (13:45),Willem II,1–3,Ajax,"13,907",Koning Willem II Stadion,Dennis Higler,Match Report,
10,Sun,2017-10-29,12:30 (06:30),Vitesse,2–4,PSV Eindhoven,"18,232",GelreDome,Serdar Gözübüyük,Match Report,
10,Sun,2017-10-29,14:30 (08:30),Utrecht,2–2,NAC Breda,"20,123",Stadion Galgenwaard,Christiaan Bax,Match Report,
10,Sun,2017-10-29,14:30 (08:30),Sparta R'dam,2–1,Groningen,"10,010",Sparta-Stadion Het Kasteel,Bas Nijhuis,Match Report,
10,Sun,2017-10-29,16:45 (10:45),Heerenveen,1–2,AZ Alkmaar,"19,136",Abe Lenstra Stadion,Ed Janssen,Match Report,

11,Fri,2017-11-03,20:00 (14:00),Sparta R'dam,0–0,Heerenveen,"10,231",Sparta-Stadion Het Kasteel,Jeroen Manschot,Match Report,
11,Sat,2017-11-04,18:30 (12:30),AZ Alkmaar,3–2,Willem II,"13,500",AFAS Stadion,Kevin Blom,Match Report,
11,Sat,2017-11-04,19:45 (13:45),Excelsior,1–0,Roda JC,"4,086",Van Donge & De Roo Stadion,Rob Dieperink,Match Report,
11,Sat,2017-11-04,19:45 (13:45),Heracles Almelo,2–1,Groningen,"10,411",Polman Stadion,Martin van den Kerkhof,Match Report,
11,Sat,2017-11-04,20:45 (14:45),VVV-Venlo,0–0,NAC Breda,"6,521",Seacon Stadion De Koel,Jochem Kamphuis,Match Report,
11,Sun,2017-11-05,12:30 (05:30),ADO Den Haag,2–2,Feyenoord,"13,870",Cars Jeans Stadion,Bas Nijhuis,Match Report,
11,Sun,2017-11-05,14:30 (07:30),Ajax,1–2,Utrecht,"51,758",Johan Cruyff ArenA,Björn Kuipers,Match Report,
11,Sun,2017-11-05,14:30 (07:30),Vitesse,0–0,Zwolle,"15,417",GelreDome,Danny Makkelie,Match Report,
11,Sun,2017-11-05,16:45 (09:45),PSV Eindhoven,4–3,Twente,"33,040",Philips Stadion,Dennis Higler,Match Report,

12,Sat,2017-11-18,18:30 (11:30),Twente,0–4,Heerenveen,"25,600",De Grolsch Veste,Jochem Kamphuis,Match Report,
12,Sat,2017-11-18,18:30 (11:30),Feyenoord,1–1,VVV-Venlo,"47,500",Stadion Feijenoord,Dennis Higler,Match Report,
12,Sat,2017-11-18,20:45 (13:45),Willem II,2–2,Sparta R'dam,"11,511",Koning Willem II Stadion,Edwin van de Graaf,Match Report,
12,Sat,2017-11-18,20:45 (13:45),NAC Breda,0–8,Ajax,"18,969",Rat Verlegh Stadion,Danny Makkelie,Match Report,
12,Sun,2017-11-19,12:30 (05:30),ADO Den Haag,4–1,Heracles Almelo,"11,175",Cars Jeans Stadion,Kevin Blom,Match Report,
12,Sun,2017-11-19,14:30 (07:30),Groningen,4–2,Vitesse,"17,263",Hitachi Capital Mobility Stadion,Jeroen Manschot,Match Report,
12,Sun,2017-11-19,14:30 (07:30),Zwolle,0–1,PSV Eindhoven,"13,250",MAC³PARK Stadion,Björn Kuipers,Match Report,
12,Sun,2017-11-19,14:30 (07:30),Utrecht,3–1,Excelsior,"18,336",Stadion Galgenwaard,Bas Nijhuis,Match Report,
12,Sun,2017-11-19,16:45 (09:45),Roda JC,0–1,AZ Alkmaar,"12,411",Parkstad Limburg Stadion,Allard Lindhout,Match Report,

13,Fri,2017-11-24,20:00 (13:00),AZ Alkmaar,2–0,Twente,"14,601",AFAS Stadion,Martin van den Kerkhof,Match Report,
13,Sat,2017-11-25,18:30 (11:30),VVV-Venlo,3–3,Willem II,"6,782",Seacon Stadion De Koel,Siemen Mulder,Match Report,
13,Sat,2017-11-25,19:45 (12:45),Heracles Almelo,2–1,NAC Breda,"10,626",Polman Stadion,Pol van Boekel,Match Report,
13,Sat,2017-11-25,19:45 (12:45),Groningen,0–2,Feyenoord,"20,294",Hitachi Capital Mobility Stadion,Danny Makkelie,Match Report,
13,Sat,2017-11-25,20:45 (13:45),Heerenveen,1–2,Zwolle,"20,832",Abe Lenstra Stadion,Serdar Gözübüyük,Match Report,
13,Sun,2017-11-26,12:30 (05:30),Ajax,5–1,Roda JC,"51,685",Johan Cruyff ArenA,Bas Nijhuis,Match Report,
13,Sun,2017-11-26,14:30 (07:30),Excelsior,1–2,PSV Eindhoven,"4,400",Van Donge & De Roo Stadion,Jochem Kamphuis,Match Report,
13,Sun,2017-11-26,14:30 (07:30),Sparta R'dam,1–3,Utrecht,"10,432",Sparta-Stadion Het Kasteel,Allard Lindhout,Match Report,
13,Sun,2017-11-26,16:45 (09:45),Vitesse,2–0,ADO Den Haag,"14,754",GelreDome,Ed Janssen,Match Report,

14,Fri,2017-12-01,20:00 (13:00),Zwolle,1–1,Utrecht,"13,250",MAC³PARK Stadion,Ed Janssen,Match Report,
14,Sat,2017-12-02,18:30 (11:30),Twente,3–3,Ajax,"27,500",De Grolsch Veste,Dennis Higler,Match Report,
14,Sat,2017-12-02,18:30 (11:30),ADO Den Haag,0–3,Groningen,"10,416",Cars Jeans Stadion,Serdar Gözübüyük,Match Report,
14,Sat,2017-12-02,20:45 (13:45),Feyenoord,1–0,Vitesse,"47,500",Stadion Feijenoord,Pol van Boekel,Match Report,
14,Sat,2017-12-02,20:45 (13:45),Willem II,3–1,Heracles Almelo,"11,230",Koning Willem II Stadion,Danny Makkelie,Match Report,
14,Sun,2017-12-03,12:30 (05:30),VVV-Venlo,0–2,AZ Alkmaar,"6,353",Seacon Stadion De Koel,Bas Nijhuis,Match Report,
14,Sun,2017-12-03,14:30 (07:30),PSV Eindhoven,1–0,Sparta R'dam,"33,000",Philips Stadion,Siemen Mulder,Match Report,
14,Sun,2017-12-03,14:30 (07:30),Roda JC,2–1,Heerenveen,"10,482",Parkstad Limburg Stadion,Christiaan Bax,Match Report,
14,Sun,2017-12-03,16:45 (09:45),NAC Breda,3–1,Excelsior,"18,340",Rat Verlegh Stadion,Kevin Blom,Match Report,

15,Fri,2017-12-08,20:00 (13:00),Willem II,1–1,NAC Breda,"14,700",Koning Willem II Stadion,Bas Nijhuis,Match Report,
15,Sat,2017-12-09,18:30 (11:30),Heerenveen,2–2,VVV-Venlo,"18,500",Abe Lenstra Stadion,Rob Dieperink,Match Report,
15,Sat,2017-12-09,19:45 (12:45),Excelsior,1–2,Zwolle,"4,069",Van Donge & De Roo Stadion,Jeroen Manschot,Match Report,
15,Sat,2017-12-09,19:45 (12:45),AZ Alkmaar,5–0,Heracles Almelo,"13,863",AFAS Stadion,Edwin van de Graaf,Match Report,
15,Sat,2017-12-09,20:45 (13:45),Twente,2–3,ADO Den Haag,"23,600",De Grolsch Veste,Allard Lindhout,Match Report,
15,Sun,2017-12-10,12:30 (05:30),Roda JC,2–2,Groningen,"10,515",Parkstad Limburg Stadion,Pol van Boekel,Match Report,
15,Sun,2017-12-10,16:45 (09:45),Ajax,3–0,PSV Eindhoven,"52,379",Johan Cruyff ArenA,Kevin Blom,Match Report,

16,Tue,2017-12-12,18:30 (11:30),NAC Breda,1–2,Twente,"17,589",Rat Verlegh Stadion,Siemen Mulder,Match Report,
16,Tue,2017-12-12,20:45 (13:45),Zwolle,1–1,AZ Alkmaar,"12,875",MAC³PARK Stadion,Dennis Higler,Match Report,
16,Wed,2017-12-13,18:30 (11:30),Groningen,3–3,PSV Eindhoven,"20,103",Hitachi Capital Mobility Stadion,Bas Nijhuis,Match Report,
16,Wed,2017-12-13,18:30 (11:30),Vitesse,2–2,Willem II,"15,000",GelreDome,Serdar Gözübüyük,Match Report,
16,Wed,2017-12-13,19:45 (12:45),VVV-Venlo,0–1,Utrecht,"5,778",Seacon Stadion De Koel,Jeroen Manschot,Match Report,
16,Wed,2017-12-13,20:45 (13:45),ADO Den Haag,3–2,Roda JC,"9,151",Cars Jeans Stadion,Geremi,Match Report,
16,Wed,2017-12-13,20:45 (13:45),Feyenoord,1–1,Heerenveen,"40,000",Stadion Feijenoord,Kevin Blom,Match Report,
16,Thu,2017-12-14,18:30 (11:30),Heracles Almelo,3–2,Sparta R'dam,"9,203",Polman Stadion,Jochem Kamphuis,Match Report,
16,Thu,2017-12-14,20:45 (13:45),Ajax,3–1,Excelsior,"51,695",Johan Cruyff ArenA,Ed Janssen,Match Report,

17,Sat,2017-12-16,18:30 (11:30),Heerenveen,1–0,NAC Breda,"19,361",Abe Lenstra Stadion,Allard Lindhout,Match Report,
17,Sat,2017-12-16,18:30 (11:30),Willem II,2–3,Zwolle,"12,900",Koning Willem II Stadion,Geremi,Match Report,
17,Sat,2017-12-16,19:45 (12:45),PSV Eindhoven,3–0,ADO Den Haag,"32,700",Philips Stadion,Björn Kuipers,Match Report,
17,Sat,2017-12-16,20:45 (13:45),Twente,1–1,Vitesse,"23,600",De Grolsch Veste,Jeroen Manschot,Match Report,
17,Sat,2017-12-16,20:45 (13:45),Roda JC,0–1,VVV-Venlo,"13,189",Parkstad Limburg Stadion,Dennis Higler,Match Report,
17,Sun,2017-12-17,12:30 (05:30),Sparta R'dam,0–7,Feyenoord,"10,400",Sparta-Stadion Het Kasteel,Serdar Gözübüyük,Match Report,
17,Sun,2017-12-17,14:30 (07:30),Utrecht,1–1,Heracles Almelo,"16,859",Stadion Galgenwaard,Siemen Mulder,Match Report,
17,Sun,2017-12-17,14:30 (07:30),AZ Alkmaar,1–2,Ajax,"17,000",AFAS Stadion,Danny Makkelie,Match Report,
17,Sun,2017-12-17,16:45 (09:45),Excelsior,2–0,Groningen,"3,808",Van Donge & De Roo Stadion,Martin van den Kerkhof,Match Report,

18,Fri,2017-12-22,20:00 (13:00),ADO Den Haag,4–0,Zwolle,"11,107",Cars Jeans Stadion,Kevin Blom,Match Report,
18,Sat,2017-12-23,18:30 (11:30),NAC Breda,3–1,Utrecht,"18,769",Rat Verlegh Stadion,Geremi,Match Report,
18,Sat,2017-12-23,19:45 (12:45),PSV Eindhoven,2–1,Vitesse,"33,800",Philips Stadion,Dennis Higler,Match Report,
18,Sat,2017-12-23,19:45 (12:45),AZ Alkmaar,3–1,Heerenveen,"15,012",AFAS Stadion,Pol van Boekel,Match Report,
18,Sat,2017-12-23,20:45 (13:45),Excelsior,0–0,Twente,"4,369",Van Donge & De Roo Stadion,Richard Martens,Match Report,
